,index,Ano,País,Tipo,Total Linha
5959,739,2016,TIMOR-LESTE,catedra,0.0
5960,740,2016,URUGUAI,catedra,0.0
5961,741,2016,ÁFRICA DO SUL,catedra,0.0
5962,742,2016,ÁUSTRIA,catedra,0.0
5963,743,2016,ÍNDIA,catedra,0.0
3350,740,2016,URUGUAI,pos-doc,1.0
3351,741,2016,ÁFRICA DO SUL,pos-doc,1.0
5942,722,2016,MALTA,catedra,0.0
5916,696,2016,ARGENTINA,catedra,0.0
5941,721,2016,JAPÃO,catedra,0.0
5939,719,2016,ISRAEL,catedra,0.0
5918,698,2016,BOLÍVIA,catedra,0.0
5919,699,2016,BÉLGICA,catedra,0.0
5920,700,2016,CABO VERDE,catedra,0.0
5921,701,2016,CANADÁ,catedra,0.0
5922,702,2016,CHILE,catedra,0.0
5923,703,2016,CHINA,catedra,0.0
5924,704,2016,COLÔMBIA,catedra,0.0
5925,705,2016,COSTA RICA,catedra,0.0
5926,706,2016,CUBA,catedra,0.0
5927,707,2016,DINAMARCA,catedra,0.0
5928,708,2016,EGITO,catedra,0.0
5929,709,2016,ESLOVÁQUIA,catedra,0.0
5930,710,2016,ESLOVÊNIA,catedra,0.0
5931,711,2016,ESPANHA,catedra,0.0
5932,712,2016,ESTADOS UNIDOS,catedra,5.0
5933,713,2016,FINLÂNDIA,catedra,0.0
5934,714,2016,FRANÇA,catedra,2.0
5935,715,2016,GRÉCIA,catedra,0.0
5936,716,2016,HOLANDA,catedra,0.0
5937,717,2016,HUNGRIA,catedra,0.0
5938,718,2016,IRLANDA,catedra,0.0
5940,720,2016,ITÁLIA,catedra,2.0
2481,741,2016,ÁFRICA DO SUL,mestrado,0.0
2482,742,2016,ÁUSTRIA,mestrado,0.0
2483,743,2016,ÍNDIA,mestrado,0.0
5069,719,2016,ISRAEL,capacitacao-professor,0.0
5068,718,2016,IRLANDA,capacitacao-professor,0.0
5067,717,2016,HUNGRIA,capacitacao-professor,0.0
5066,716,2016,HOLANDA,capacitacao-professor,0.0
5065,715,2016,GRÉCIA,capacitacao-professor,0.0
5064,714,2016,FRANÇA,capacitacao-professor,0.0
5063,713,2016,FINLÂNDIA,capacitacao-professor,0.0
5062,712,2016,ESTADOS UNIDOS,capacitacao-professor,73.0
5061,711,2016,ESPANHA,capacitacao-professor,0.0
5060,710,2016,ESLOVÊNIA,capacitacao-professor,0.0
5059,709,2016,ESLOVÁQUIA,capacitacao-professor,0.0
5058,708,2016,EGITO,capacitacao-professor,0.0
5057,707,2016,DINAMARCA,capacitacao-professor,0.0
5056,706,2016,CUBA,capacitacao-professor,0.0
5055,705,2016,COSTA RICA,capacitacao-professor,0.0
5054,704,2016,COLÔMBIA,capacitacao-professor,0.0
5053,703,2016,CHINA,capacitacao-professor,0.0
5052,702,2016,CHILE,capacitacao-professor,0.0
5051,701,2016,CANADÁ,capacitacao-professor,0.0
5050,700,2016,CABO VERDE,capacitacao-professor,0.0
5049,699,2016,BÉLGICA,capacitacao-professor,0.0
5070,720,2016,ITÁLIA,capacitacao-professor,0.0
5048,698,2016,BOLÍVIA,capacitacao-professor,0.0
5071,721,2016,JAPÃO,capacitacao-professor,0.0
5073,723,2016,MOÇAMBIQUE,capacitacao-professor,0.0
1564,694,2016,ALEMANHA,Doutorado,315.0
5093,743,2016,ÍNDIA,capacitacao-professor,0.0
5092,742,2016,ÁUSTRIA,capacitacao-professor,0.0
5091,741,2016,ÁFRICA DO SUL,capacitacao-professor,0.0
5090,740,2016,URUGUAI,capacitacao-professor,0.0
5089,739,2016,TIMOR-LESTE,capacitacao-professor,0.0
5088,738,2016,SÉRVIA,capacitacao-professor,0.0
5087,737,2016,SÃO TOMÉ E PRÍNCIPE,capacitacao-professor,0.0
5086,736,2016,SUÍÇA,capacitacao-professor,0.0
5085,735,2016,SUÉCIA,capacitacao-professor,0.0
5084,734,2016,REPÚBLICA TCHECA,capacitacao-professor,0.0
5083,733,2016,REINO UNIDO,capacitacao-professor,0.0
5082,732,2016,QUÊNIA,capacitacao-professor,0.0
5081,731,2016,PORTUGAL,capacitacao-professor,0.0
5080,730,2016,PORTO RICO,capacitacao-professor,0.0
5079,729,2016,POLONIA,capacitacao-professor,0.0
5078,728,2016,PERU,capacitacao-professor,0.0
5077,727,2016,PARAGUAI,capacitacao-professor,0.0
5076,726,2016,NOVA ZELÂNDIA,capacitacao-professor,0.0
5075,725,2016,NORUEGA,capacitacao-professor,0.0
5074,724,2016,MÉXICO,capacitacao-professor,0.0
5072,722,2016,MALTA,capacitacao-professor,0.0
5047,697,2016,AUSTRÁLIA,capacitacao-professor,0.0
5046,696,2016,ARGENTINA,capacitacao-professor,0.0
5045,695,2016,ANGOLA,capacitacao-professor,0.0
3329,719,2016,ISRAEL,pos-doc,0.0
3330,720,2016,ITÁLIA,pos-doc,28.0
3331,721,2016,JAPÃO,pos-doc,2.0
3332,722,2016,MALTA,pos-doc,0.0
3333,723,2016,MOÇAMBIQUE,pos-doc,0.0
3334,724,2016,MÉXICO,pos-doc,6.0
3335,725,2016,NORUEGA,pos-doc,2.0
3336,726,2016,NOVA ZELÂNDIA,pos-doc,1.0
3337,727,2016,PARAGUAI,pos-doc,0.0
3338,728,2016,PERU,pos-doc,0.0
3339,729,2016,POLONIA,pos-doc,0.0
3340,730,2016,PORTO RICO,pos-doc,0.0
3341,731,2016,PORTUGAL,pos-doc,89.0
3342,732,2016,QUÊNIA,pos-doc,1.0
3343,733,2016,REINO UNIDO,pos-doc,74.0
3344,734,2016,REPÚBLICA TCHECA,pos-doc,0.0
3345,735,2016,SUÉCIA,pos-doc,4.0
3346,736,2016,SUÍÇA,pos-doc,5.0
3347,737,2016,SÃO TOMÉ E PRÍNCIPE,pos-doc,0.0
3348,738,2016,SÉRVIA,pos-doc,0.0
3349,739,2016,TIMOR-LESTE,pos-doc,0.0
3328,718,2016,IRLANDA,pos-doc,2.0
3327,717,2016,HUNGRIA,pos-doc,0.0
3326,716,2016,HOLANDA,pos-doc,12.0
3325,715,2016,GRÉCIA,pos-doc,1.0
5044,694,2016,ALEMANHA,capacitacao-professor,0.0
3304,694,2016,ALEMANHA,pos-doc,45.0
3305,695,2016,ANGOLA,pos-doc,0.0
3306,696,2016,ARGENTINA,pos-doc,2.0
3307,697,2016,AUSTRÁLIA,pos-doc,9.0
3308,698,2016,BOLÍVIA,pos-doc,0.0
3309,699,2016,BÉLGICA,pos-doc,7.0
3310,700,2016,CABO VERDE,pos-doc,0.0
3311,701,2016,CANADÁ,pos-doc,31.0
3312,702,2016,CHILE,pos-doc,2.0
3352,742,2016,ÁUSTRIA,pos-doc,1.0
3313,703,2016,CHINA,pos-doc,1.0
3315,705,2016,COSTA RICA,pos-doc,0.0
3316,706,2016,CUBA,pos-doc,0.0
3317,707,2016,DINAMARCA,pos-doc,2.0
3318,708,2016,EGITO,pos-doc,0.0
3319,709,2016,ESLOVÁQUIA,pos-doc,0.0
3320,710,2016,ESLOVÊNIA,pos-doc,0.0
3321,711,2016,ESPANHA,pos-doc,56.0
3322,712,2016,ESTADOS UNIDOS,pos-doc,154.0
3323,713,2016,FINLÂNDIA,pos-doc,0.0
3324,714,2016,FRANÇA,pos-doc,100.0
3314,704,2016,COLÔMBIA,pos-doc,0.0
3353,743,2016,ÍNDIA,pos-doc,0.0
5950,730,2016,PORTO RICO,catedra,0.0
4177,697,2016,AUSTRÁLIA,articulador-pedagogico,0.0
4195,715,2016,GRÉCIA,articulador-pedagogico,0.0
4194,714,2016,FRANÇA,articulador-pedagogico,0.0
4193,713,2016,FINLÂNDIA,articulador-pedagogico,0.0
4192,712,2016,ESTADOS UNIDOS,articulador-pedagogico,0.0
4191,711,2016,ESPANHA,articulador-pedagogico,0.0
4190,710,2016,ESLOVÊNIA,articulador-pedagogico,0.0
4189,709,2016,ESLOVÁQUIA,articulador-pedagogico,0.0
4188,708,2016,EGITO,articulador-pedagogico,0.0
4187,707,2016,DINAMARCA,articulador-pedagogico,0.0
4186,706,2016,CUBA,articulador-pedagogico,0.0
4196,716,2016,HOLANDA,articulador-pedagogico,0.0
4185,705,2016,COSTA RICA,articulador-pedagogico,0.0
4183,703,2016,CHINA,articulador-pedagogico,0.0
4182,702,2016,CHILE,articulador-pedagogico,0.0
4181,701,2016,CANADÁ,articulador-pedagogico,0.0
4180,700,2016,CABO VERDE,articulador-pedagogico,0.0
4179,699,2016,BÉLGICA,articulador-pedagogico,0.0
4178,698,2016,BOLÍVIA,articulador-pedagogico,0.0
4176,696,2016,ARGENTINA,articulador-pedagogico,0.0
4175,695,2016,ANGOLA,articulador-pedagogico,0.0
4174,694,2016,ALEMANHA,articulador-pedagogico,0.0
1568,698,2016,BOLÍVIA,Doutorado,1.0
4184,704,2016,COLÔMBIA,articulador-pedagogico,0.0
4197,717,2016,HUNGRIA,articulador-pedagogico,0.0
4198,718,2016,IRLANDA,articulador-pedagogico,0.0
4199,719,2016,ISRAEL,articulador-pedagogico,0.0
4222,742,2016,ÁUSTRIA,articulador-pedagogico,0.0
4221,741,2016,ÁFRICA DO SUL,articulador-pedagogico,0.0
4220,740,2016,URUGUAI,articulador-pedagogico,0.0
4219,739,2016,TIMOR-LESTE,articulador-pedagogico,0.0
4218,738,2016,SÉRVIA,articulador-pedagogico,0.0
4217,737,2016,SÃO TOMÉ E PRÍNCIPE,articulador-pedagogico,0.0
4216,736,2016,SUÍÇA,articulador-pedagogico,0.0
4215,735,2016,SUÉCIA,articulador-pedagogico,0.0
4214,734,2016,REPÚBLICA TCHECA,articulador-pedagogico,0.0
4213,733,2016,REINO UNIDO,articulador-pedagogico,0.0
4212,732,2016,QUÊNIA,articulador-pedagogico,0.0
4211,731,2016,PORTUGAL,articulador-pedagogico,0.0
4210,730,2016,PORTO RICO,articulador-pedagogico,0.0
4209,729,2016,POLONIA,articulador-pedagogico,0.0
4208,728,2016,PERU,articulador-pedagogico,0.0
4207,727,2016,PARAGUAI,articulador-pedagogico,0.0
4206,726,2016,NOVA ZELÂNDIA,articulador-pedagogico,0.0
4205,725,2016,NORUEGA,articulador-pedagogico,0.0
4204,724,2016,MÉXICO,articulador-pedagogico,0.0
4203,723,2016,MOÇAMBIQUE,articulador-pedagogico,0.0
4202,722,2016,MALTA,articulador-pedagogico,0.0
4201,721,2016,JAPÃO,articulador-pedagogico,0.0
4200,720,2016,ITÁLIA,articulador-pedagogico,0.0
1569,699,2016,BÉLGICA,Doutorado,49.0
4223,743,2016,ÍNDIA,articulador-pedagogico,0.0
1570,700,2016,CABO VERDE,Doutorado,11.0
1572,702,2016,CHILE,Doutorado,8.0
1595,725,2016,NORUEGA,Doutorado,8.0
1571,701,2016,CANADÁ,Doutorado,199.0
1597,727,2016,PARAGUAI,Doutorado,0.0
1598,728,2016,PERU,Doutorado,0.0
1599,729,2016,POLONIA,Doutorado,4.0
1600,730,2016,PORTO RICO,Doutorado,1.0
1601,731,2016,PORTUGAL,Doutorado,731.0
1602,732,2016,QUÊNIA,Doutorado,1.0
1603,733,2016,REINO UNIDO,Doutorado,544.0
1604,734,2016,REPÚBLICA TCHECA,Doutorado,1.0
1605,735,2016,SUÉCIA,Doutorado,41.0
1606,736,2016,SUÍÇA,Doutorado,35.0
1607,737,2016,SÃO TOMÉ E PRÍNCIPE,Doutorado,0.0
1608,738,2016,SÉRVIA,Doutorado,1.0
1609,739,2016,TIMOR-LESTE,Doutorado,2.0
1610,740,2016,URUGUAI,Doutorado,4.0
1611,741,2016,ÁFRICA DO SUL,Doutorado,2.0
1612,742,2016,ÁUSTRIA,Doutorado,19.0
1613,743,2016,ÍNDIA,Doutorado,0.0
1594,724,2016,MÉXICO,Doutorado,20.0
1593,723,2016,MOÇAMBIQUE,Doutorado,10.0
1596,726,2016,NOVA ZELÂNDIA,Doutorado,6.0
1591,721,2016,JAPÃO,Doutorado,7.0
1566,696,2016,ARGENTINA,Doutorado,47.0
1573,703,2016,CHINA,Doutorado,0.0
1574,704,2016,COLÔMBIA,Doutorado,2.0
1575,705,2016,COSTA RICA,Doutorado,3.0
1576,706,2016,CUBA,Doutorado,5.0
1592,722,2016,MALTA,Doutorado,1.0
1577,707,2016,DINAMARCA,Doutorado,61.0
1578,708,2016,EGITO,Doutorado,1.0
1579,709,2016,ESLOVÁQUIA,Doutorado,1.0
1580,710,2016,ESLOVÊNIA,Doutorado,1.0
1567,697,2016,AUSTRÁLIA,Doutorado,107.0
1582,712,2016,ESTADOS UNIDOS,Doutorado,1021.0
1583,713,2016,FINLÂNDIA,Doutorado,9.0
1584,714,2016,FRANÇA,Doutorado,516.0
1585,715,2016,GRÉCIA,Doutorado,0.0
1586,716,2016,HOLANDA,Doutorado,104.0
1587,717,2016,HUNGRIA,Doutorado,2.0
1588,718,2016,IRLANDA,Doutorado,48.0
1589,719,2016,ISRAEL,Doutorado,1.0
1590,720,2016,ITÁLIA,Doutorado,136.0
1581,711,2016,ESPANHA,Doutorado,382.0
5103,753,2017,CHILE,capacitacao-professor,0.0
5102,752,2017,CANADÁ,capacitacao-professor,0.0
5101,751,2017,CAMARÕES,capacitacao-professor,0.0
5096,746,2017,ARGENTINA,capacitacao-professor,0.0
5099,749,2017,BÉLGICA,capacitacao-professor,0.0
5098,748,2017,BOLÍVIA,capacitacao-professor,0.0
5097,747,2017,AUSTRÁLIA,capacitacao-professor,0.0
5100,750,2017,CABO VERDE,capacitacao-professor,0.0
5095,745,2017,ANGOLA,capacitacao-professor,0.0
4260,780,2017,LUXEMBURGO,articulador-pedagogico,0.0
5104,754,2017,CHINA,capacitacao-professor,0.0
7769,809,2017,ÍNDIA,prof_visitante,0.0
7768,808,2017,ÁUSTRIA,prof_visitante,0.0
7767,807,2017,ÁFRICA DO SUL,prof_visitante,0.0
7766,806,2017,URUGUAI,prof_visitante,0.0
7765,805,2017,TURQUIA,prof_visitante,0.0
7764,804,2017,TIMOR-LESTE,prof_visitante,0.0
7763,803,2017,TANZÂNIA,prof_visitante,0.0
7762,802,2017,TAIWAN,prof_visitante,0.0
5094,744,2017,ALEMANHA,capacitacao-professor,0.0
5105,755,2017,COLÔMBIA,capacitacao-professor,0.0
5106,756,2017,COREIA DO SUL,capacitacao-professor,0.0
5107,757,2017,COSTA RICA,capacitacao-professor,0.0
777,777,2017,ISRAEL,Graduacao,0.0
776,776,2017,IRLANDA,Graduacao,1.0
775,775,2017,HUNGRIA,Graduacao,0.0
774,774,2017,HONG KONG,Graduacao,0.0
773,773,2017,HOLANDA,Graduacao,13.0
772,772,2017,HAITI,Graduacao,2.0
771,771,2017,GUINÉ-BISSAU,Graduacao,0.0
770,770,2017,GRÉCIA,Graduacao,0.0
769,769,2017,FRANÇA,Graduacao,1339.0
768,768,2017,FINLÂNDIA,Graduacao,0.0
767,767,2017,FILIPINAS,Graduacao,0.0
766,766,2017,ESTÔNIA,Graduacao,0.0
765,765,2017,ESTADOS UNIDOS,Graduacao,17.0
764,764,2017,ESPANHA,Graduacao,3.0
763,763,2017,ESLOVÊNIA,Graduacao,0.0
762,762,2017,ESLOVÁQUIA,Graduacao,0.0
761,761,2017,EQUADOR,Graduacao,0.0
760,760,2017,DINAMARCA,Graduacao,0.0
759,759,2017,CUBA,Graduacao,0.0
757,757,2017,COSTA RICA,Graduacao,0.0
756,756,2017,COREIA DO SUL,Graduacao,0.0
755,755,2017,COLÔMBIA,Graduacao,5.0
754,754,2017,CHINA,Graduacao,26.0
753,753,2017,CHILE,Graduacao,0.0
752,752,2017,CANADÁ,Graduacao,2.0
778,778,2017,ITÁLIA,Graduacao,5.0
779,779,2017,JAPÃO,Graduacao,0.0
780,780,2017,LUXEMBURGO,Graduacao,0.0
781,781,2017,LÍBANO,Graduacao,0.0
807,807,2017,ÁFRICA DO SUL,Graduacao,0.0
806,806,2017,URUGUAI,Graduacao,4.0
805,805,2017,TURQUIA,Graduacao,0.0
804,804,2017,TIMOR-LESTE,Graduacao,1.0
803,803,2017,TANZÂNIA,Graduacao,0.0
802,802,2017,TAIWAN,Graduacao,0.0
801,801,2017,SUÍÇA,Graduacao,0.0
800,800,2017,SUÉCIA,Graduacao,1.0
799,799,2017,SURINAME,Graduacao,2.0
798,798,2017,SINGAPURA,Graduacao,1.0
797,797,2017,RÚSSIA,Graduacao,0.0
796,796,2017,REPÚBLICA TCHECA,Graduacao,0.0
751,751,2017,CAMARÕES,Graduacao,0.0
795,795,2017,REINO UNIDO,Graduacao,4.0
793,793,2017,PORTUGAL,Graduacao,108.0
792,792,2017,POLONIA,Graduacao,0.0
791,791,2017,PERU,Graduacao,0.0
790,790,2017,PARAGUAI,Graduacao,5.0
789,789,2017,NOVA ZELÂNDIA,Graduacao,0.0
788,788,2017,NORUEGA,Graduacao,0.0
787,787,2017,NIGÉRIA,Graduacao,0.0
786,786,2017,NICARÁGUA,Graduacao,0.0
785,785,2017,MÔNACO,Graduacao,0.0
784,784,2017,MÉXICO,Graduacao,4.0
783,783,2017,MOÇAMBIQUE,Graduacao,14.0
782,782,2017,MARTINICA,Graduacao,0.0
794,794,2017,QUÊNIA,Graduacao,0.0
750,750,2017,CABO VERDE,Graduacao,7.0
749,749,2017,BÉLGICA,Graduacao,0.0
748,748,2017,BOLÍVIA,Graduacao,15.0
5133,783,2017,MOÇAMBIQUE,capacitacao-professor,0.0
5132,782,2017,MARTINICA,capacitacao-professor,0.0
5131,781,2017,LÍBANO,capacitacao-professor,0.0
5130,780,2017,LUXEMBURGO,capacitacao-professor,0.0
5129,779,2017,JAPÃO,capacitacao-professor,0.0
5128,778,2017,ITÁLIA,capacitacao-professor,0.0
5127,777,2017,ISRAEL,capacitacao-professor,0.0
5126,776,2017,IRLANDA,capacitacao-professor,0.0
5125,775,2017,HUNGRIA,capacitacao-professor,0.0
5124,774,2017,HONG KONG,capacitacao-professor,0.0
5123,773,2017,HOLANDA,capacitacao-professor,0.0
5122,772,2017,HAITI,capacitacao-professor,0.0
5134,784,2017,MÉXICO,capacitacao-professor,0.0
5121,771,2017,GUINÉ-BISSAU,capacitacao-professor,0.0
5119,769,2017,FRANÇA,capacitacao-professor,0.0
5118,768,2017,FINLÂNDIA,capacitacao-professor,0.0
5117,767,2017,FILIPINAS,capacitacao-professor,0.0
5116,766,2017,ESTÔNIA,capacitacao-professor,0.0
5115,765,2017,ESTADOS UNIDOS,capacitacao-professor,74.0
5114,764,2017,ESPANHA,capacitacao-professor,0.0
5113,763,2017,ESLOVÊNIA,capacitacao-professor,0.0
5112,762,2017,ESLOVÁQUIA,capacitacao-professor,0.0
5111,761,2017,EQUADOR,capacitacao-professor,0.0
5110,760,2017,DINAMARCA,capacitacao-professor,0.0
5109,759,2017,CUBA,capacitacao-professor,0.0
5108,758,2017,CROÁCIA,capacitacao-professor,0.0
5120,770,2017,GRÉCIA,capacitacao-professor,0.0
7761,801,2017,SUÍÇA,prof_visitante,0.0
5135,785,2017,MÔNACO,capacitacao-professor,0.0
5137,787,2017,NIGÉRIA,capacitacao-professor,0.0
747,747,2017,AUSTRÁLIA,Graduacao,2.0
746,746,2017,ARGENTINA,Graduacao,59.0
745,745,2017,ANGOLA,Graduacao,0.0
744,744,2017,ALEMANHA,Graduacao,28.0
5159,809,2017,ÍNDIA,capacitacao-professor,0.0
5158,808,2017,ÁUSTRIA,capacitacao-professor,0.0
5157,807,2017,ÁFRICA DO SUL,capacitacao-professor,0.0
5156,806,2017,URUGUAI,capacitacao-professor,0.0
5155,805,2017,TURQUIA,capacitacao-professor,0.0
5154,804,2017,TIMOR-LESTE,capacitacao-professor,0.0
5153,803,2017,TANZÂNIA,capacitacao-professor,0.0
5152,802,2017,TAIWAN,capacitacao-professor,0.0
5136,786,2017,NICARÁGUA,capacitacao-professor,0.0
5151,801,2017,SUÍÇA,capacitacao-professor,0.0
5149,799,2017,SURINAME,capacitacao-professor,0.0
5148,798,2017,SINGAPURA,capacitacao-professor,0.0
5147,797,2017,RÚSSIA,capacitacao-professor,0.0
5146,796,2017,REPÚBLICA TCHECA,capacitacao-professor,0.0
5145,795,2017,REINO UNIDO,capacitacao-professor,0.0
5144,794,2017,QUÊNIA,capacitacao-professor,0.0
5143,793,2017,PORTUGAL,capacitacao-professor,0.0
5142,792,2017,POLONIA,capacitacao-professor,0.0
5141,791,2017,PERU,capacitacao-professor,0.0
5140,790,2017,PARAGUAI,capacitacao-professor,0.0
5139,789,2017,NOVA ZELÂNDIA,capacitacao-professor,0.0
5138,788,2017,NORUEGA,capacitacao-professor,0.0
5150,800,2017,SUÉCIA,capacitacao-professor,0.0
7760,800,2017,SUÉCIA,prof_visitante,0.0
7735,775,2017,HUNGRIA,prof_visitante,0.0
7758,798,2017,SINGAPURA,prof_visitante,0.0
3383,773,2017,HOLANDA,pos-doc,6.0
3384,774,2017,HONG KONG,pos-doc,0.0
3385,775,2017,HUNGRIA,pos-doc,0.0
3386,776,2017,IRLANDA,pos-doc,2.0
3387,777,2017,ISRAEL,pos-doc,0.0
3388,778,2017,ITÁLIA,pos-doc,16.0
3389,779,2017,JAPÃO,pos-doc,2.0
3390,780,2017,LUXEMBURGO,pos-doc,0.0
3391,781,2017,LÍBANO,pos-doc,0.0
3392,782,2017,MARTINICA,pos-doc,0.0
3393,783,2017,MOÇAMBIQUE,pos-doc,0.0
3394,784,2017,MÉXICO,pos-doc,3.0
3395,785,2017,MÔNACO,pos-doc,0.0
3396,786,2017,NICARÁGUA,pos-doc,0.0
3397,787,2017,NIGÉRIA,pos-doc,0.0
3398,788,2017,NORUEGA,pos-doc,4.0
3399,789,2017,NOVA ZELÂNDIA,pos-doc,0.0
3400,790,2017,PARAGUAI,pos-doc,0.0
3401,791,2017,PERU,pos-doc,0.0
3382,772,2017,HAITI,pos-doc,0.0
3381,771,2017,GUINÉ-BISSAU,pos-doc,0.0
3380,770,2017,GRÉCIA,pos-doc,0.0
3379,769,2017,FRANÇA,pos-doc,87.0
3359,749,2017,BÉLGICA,pos-doc,5.0
3360,750,2017,CABO VERDE,pos-doc,0.0
3361,751,2017,CAMARÕES,pos-doc,0.0
3362,752,2017,CANADÁ,pos-doc,26.0
3363,753,2017,CHILE,pos-doc,0.0
3364,754,2017,CHINA,pos-doc,0.0
3365,755,2017,COLÔMBIA,pos-doc,0.0
3366,756,2017,COREIA DO SUL,pos-doc,0.0
3367,757,2017,COSTA RICA,pos-doc,0.0
3402,792,2017,POLONIA,pos-doc,0.0
3368,758,2017,CROÁCIA,pos-doc,0.0
3370,760,2017,DINAMARCA,pos-doc,2.0
3371,761,2017,EQUADOR,pos-doc,0.0
3372,762,2017,ESLOVÁQUIA,pos-doc,0.0
3373,763,2017,ESLOVÊNIA,pos-doc,1.0
3374,764,2017,ESPANHA,pos-doc,26.0
3375,765,2017,ESTADOS UNIDOS,pos-doc,95.0
3376,766,2017,ESTÔNIA,pos-doc,0.0
3377,767,2017,FILIPINAS,pos-doc,0.0
3378,768,2017,FINLÂNDIA,pos-doc,2.0
3369,759,2017,CUBA,pos-doc,3.0
3358,748,2017,BOLÍVIA,pos-doc,0.0
3403,793,2017,PORTUGAL,pos-doc,30.0
3405,795,2017,REINO UNIDO,pos-doc,69.0
4279,799,2017,SURINAME,articulador-pedagogico,0.0
4278,798,2017,SINGAPURA,articulador-pedagogico,0.0
4277,797,2017,RÚSSIA,articulador-pedagogico,0.0
4276,796,2017,REPÚBLICA TCHECA,articulador-pedagogico,0.0
4275,795,2017,REINO UNIDO,articulador-pedagogico,0.0
4274,794,2017,QUÊNIA,articulador-pedagogico,0.0
4273,793,2017,PORTUGAL,articulador-pedagogico,0.0
4272,792,2017,POLONIA,articulador-pedagogico,0.0
4271,791,2017,PERU,articulador-pedagogico,0.0
4270,790,2017,PARAGUAI,articulador-pedagogico,0.0
4269,789,2017,NOVA ZELÂNDIA,articulador-pedagogico,0.0
4268,788,2017,NORUEGA,articulador-pedagogico,0.0
4267,787,2017,NIGÉRIA,articulador-pedagogico,0.0
4266,786,2017,NICARÁGUA,articulador-pedagogico,0.0
4265,785,2017,MÔNACO,articulador-pedagogico,0.0
4264,784,2017,MÉXICO,articulador-pedagogico,0.0
4263,783,2017,MOÇAMBIQUE,articulador-pedagogico,0.0
4262,782,2017,MARTINICA,articulador-pedagogico,0.0
4261,781,2017,LÍBANO,articulador-pedagogico,0.0
4280,800,2017,SUÉCIA,articulador-pedagogico,0.0
4281,801,2017,SUÍÇA,articulador-pedagogico,0.0
4282,802,2017,TAIWAN,articulador-pedagogico,0.0
4283,803,2017,TANZÂNIA,articulador-pedagogico,0.0
3406,796,2017,REPÚBLICA TCHECA,pos-doc,1.0
3407,797,2017,RÚSSIA,pos-doc,0.0
3408,798,2017,SINGAPURA,pos-doc,0.0
3409,799,2017,SURINAME,pos-doc,0.0
3410,800,2017,SUÉCIA,pos-doc,6.0
3411,801,2017,SUÍÇA,pos-doc,3.0
3412,802,2017,TAIWAN,pos-doc,0.0
3413,803,2017,TANZÂNIA,pos-doc,0.0
3414,804,2017,TIMOR-LESTE,pos-doc,0.0
3404,794,2017,QUÊNIA,pos-doc,0.0
3415,805,2017,TURQUIA,pos-doc,0.0
3417,807,2017,ÁFRICA DO SUL,pos-doc,0.0
3418,808,2017,ÁUSTRIA,pos-doc,4.0
3419,809,2017,ÍNDIA,pos-doc,0.0
4289,809,2017,ÍNDIA,articulador-pedagogico,0.0
4288,808,2017,ÁUSTRIA,articulador-pedagogico,0.0
4287,807,2017,ÁFRICA DO SUL,articulador-pedagogico,0.0
4286,806,2017,URUGUAI,articulador-pedagogico,0.0
4285,805,2017,TURQUIA,articulador-pedagogico,0.0
4284,804,2017,TIMOR-LESTE,articulador-pedagogico,0.0
3416,806,2017,URUGUAI,pos-doc,2.0
3357,747,2017,AUSTRÁLIA,pos-doc,10.0
3356,746,2017,ARGENTINA,pos-doc,1.0
3355,745,2017,ANGOLA,pos-doc,0.0
7733,773,2017,HOLANDA,prof_visitante,0.0
7732,772,2017,HAITI,prof_visitante,0.0
7731,771,2017,GUINÉ-BISSAU,prof_visitante,0.0
7730,770,2017,GRÉCIA,prof_visitante,0.0
7729,769,2017,FRANÇA,prof_visitante,0.0
7728,768,2017,FINLÂNDIA,prof_visitante,0.0
7727,767,2017,FILIPINAS,prof_visitante,0.0
7726,766,2017,ESTÔNIA,prof_visitante,0.0
7725,765,2017,ESTADOS UNIDOS,prof_visitante,0.0
7724,764,2017,ESPANHA,prof_visitante,0.0
7723,763,2017,ESLOVÊNIA,prof_visitante,0.0
7722,762,2017,ESLOVÁQUIA,prof_visitante,0.0
7721,761,2017,EQUADOR,prof_visitante,0.0
7720,760,2017,DINAMARCA,prof_visitante,0.0
7719,759,2017,CUBA,prof_visitante,0.0
7718,758,2017,CROÁCIA,prof_visitante,0.0
7717,757,2017,COSTA RICA,prof_visitante,0.0
7716,756,2017,COREIA DO SUL,prof_visitante,0.0
7715,755,2017,COLÔMBIA,prof_visitante,0.0
7734,774,2017,HONG KONG,prof_visitante,0.0
4259,779,2017,JAPÃO,articulador-pedagogico,0.0
7736,776,2017,IRLANDA,prof_visitante,0.0
7737,777,2017,ISRAEL,prof_visitante,0.0
7757,797,2017,RÚSSIA,prof_visitante,0.0
7756,796,2017,REPÚBLICA TCHECA,prof_visitante,0.0
7755,795,2017,REINO UNIDO,prof_visitante,0.0
7754,794,2017,QUÊNIA,prof_visitante,0.0
7753,793,2017,PORTUGAL,prof_visitante,0.0
7752,792,2017,POLONIA,prof_visitante,0.0
7751,791,2017,PERU,prof_visitante,0.0
7750,790,2017,PARAGUAI,prof_visitante,0.0
7749,789,2017,NOVA ZELÂNDIA,prof_visitante,0.0
7714,754,2017,CHINA,prof_visitante,0.0
7748,788,2017,NORUEGA,prof_visitante,0.0
7746,786,2017,NICARÁGUA,prof_visitante,0.0
7745,785,2017,MÔNACO,prof_visitante,0.0
